@relation politeness

@attribute request string
@attribute numGratitude numeric
@attribute numDeference numeric
@attribute numGreeting numeric
@attribute inPosLexicon numeric
@attribute inNegLexicon numeric
@attribute numApologize numeric
@attribute pleaseCount numeric
@attribute pleaseStartCount numeric
@attribute numIndirect numeric
@attribute numDirectQuestion numeric
@attribute numDirectStart numeric
@attribute numCounterFactual numeric
@attribute numIndicative numeric
@attribute class {polite,impolite}

@data
'You created an object of class `A`. Why would a `print_r` in some instance of class `B` have access to something you changed in a different instance of class `A`?',0,0,2,0,2,0,0,0,0,0,1,1,1,impolite
'Is your problem that you dont know why the cost of the cycle 3 -> 1 -> 2 -> 4 -> 5 -> 3 is 37? Or is it that you dont know how to do the backtracking?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'This question is almost word-for-word the same as http://stackoverflow.com/questions/3624056/ . Is this homework?',0,0,1,1,0,0,0,0,0,0,1,1,1,impolite
'what about my answer? didnt it help?',0,0,0,0,0,0,0,0,0,1,0,1,1,impolite
'Can you please clarify your question so its clear what youre asking for. Do you want examples of functional and non-functional requirements in the problem specification?',0,0,1,4,4,0,1,0,0,0,1,1,0,impolite
'... not possible to my knowledge. Any reason you want something like that?',0,0,2,2,0,0,0,0,0,0,1,1,1,impolite
'Binary shift? Divide?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Aha! Can I also give you an answer which is not coded??? You and me need codes... Okay?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'why not `fprintf`? is this a homework?',0,0,1,1,0,0,0,0,0,1,0,1,1,impolite
'Well youre ignoring all caught exceptions. Is an exception being thrown?',0,0,2,1,1,0,0,0,0,0,1,1,1,impolite
'How do you mean sorting a string?  Do you mean sorting a list of strings?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'I can but it is written in Lithuanian language so I think you wount understand. Anyway where should I put it?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'Does it do anything other than deselect it?  That seems a little redundant why not just uncheck the checkbox?',0,0,1,0,2,0,0,0,0,0,1,1,1,impolite
'Ive never tried comparing them but Id be very surprised if you saw a difference. Isnt the SQL engine going to optimize this for you?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'Wouldnt R and C just be fixed numbers? What error are you getting?',0,0,1,0,3,0,0,0,0,0,1,1,1,impolite
'Ok so if you cant fond the correct tires for your car youll prefer to re-invent the wheel? Wont you change your tire-dealer?',0,0,1,4,3,0,0,0,0,0,1,1,1,impolite
'I dont think Ill ever understand the subjective and argumentative thing for community Wikis. If nobodys getting rep what harm does it do ?',0,0,1,1,2,0,0,0,0,0,1,1,1,impolite
' actually the application crashes... We need the crash info. Is it a BAD ACCESS ?',0,0,0,0,4,0,0,0,0,0,1,1,1,impolite
'This cannot be the *only* relevant parts of your code because this compiles fine.  Are you sure that the error message really corresponds to the lines youve shown here?',0,0,2,1,4,0,0,0,0,0,1,1,1,impolite
'You mean _orthogonal_ forms? right?',0,0,1,1,0,0,0,0,0,0,1,1,1,impolite
'OK now Im curious. Why isnt this a syntax error?',0,0,1,0,3,0,0,0,0,0,1,1,1,impolite
'Find what? How much paper is covered?',0,0,0,0,0,0,0,0,0,0,1,1,1,impolite
'Dont you mean 2N edges? And you want the matching to include all nodes correct?',0,0,3,1,0,0,0,0,0,0,1,1,1,impolite
'What are you asking? How to modify a stored procedure using SQL or how to send a SQL command to the server?',0,0,1,0,1,0,0,0,0,1,0,1,1,impolite
'The question is quite unclear. Can you provide a test-case?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'Please clarify your problem. Are you looking for some P2P solution or want to play with the IP header?',0,0,1,1,3,0,1,1,0,0,1,1,1,impolite
'There cant be a general solution. What do you do when the stack has 10 entries and you need to output a number but the last number hasnt arrived yet?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'As the log mentions BTServer is posting a notification called BluetoothAvailabilityChangedNotification. Why dont you suscribe to this and any other notification interesting to your app instead of reading and parsing the logs?',0,0,2,2,6,0,0,0,0,0,1,1,1,impolite
'you want to link existing users to twitter facebook etc... im right ? Why you didnt use omniauth ?',0,0,2,1,1,0,0,0,0,0,1,1,1,impolite
'Whats the purpose of a Riddle? If you get some kind of reward shouldnt it be a SpecialSquare also?',0,0,1,1,0,0,0,0,0,1,0,1,1,impolite
'this is not merging this is sorting. BTW what are those objects (a1 b1 ...) string?',0,0,1,0,1,0,0,0,1,0,1,1,1,impolite
'having trouble grokking those first couple paragraphs.  Edit?',0,0,0,0,1,0,0,0,0,0,1,1,1,impolite
'Transport protocol right above the data link layer?  You sure?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'UTF-8 files are text. Whats this about an image part?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Im not sure I understand your question.  Can you put the first sentence into a complete sentence?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'OK fair enough. But its still not a SO question?',0,0,0,2,1,0,0,0,0,0,1,1,1,impolite
'This is just the name hiding issue. Why cant you just use the `using A::foo` clause ?',0,0,2,0,5,0,0,0,0,0,1,1,1,impolite
'What do you mean by equivalent value?? Are you just looking for a linear function like that in @phimuemues answer?',0,0,2,2,0,0,0,0,0,1,0,1,1,impolite
'Nope. I can debug in my local IIS but I dont see the files anywhere?',0,0,0,0,1,0,0,0,0,0,1,1,1,impolite
'Not enough details. What programming problem do you have?',0,0,1,1,3,0,0,0,0,0,1,1,1,impolite
'@Nightfirecat  Well the normal `<hr />` isnt enough contrast from the background to provide me with what I need.  So creating a 1x3 image and a 100x3 image doesnt really change the speed at all?',0,0,0,2,3,0,0,0,0,0,1,1,1,impolite
'what is the & sign for? why do it?',0,0,1,0,0,0,0,0,0,1,0,1,1,impolite
'Also what time are you synchronising? And why?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'@Matthew Why not just use an existing hashtable implementation? Why do you need a custom hash?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'This looks suspiciously like homework. Could you elaborate a little more ?',0,0,2,2,3,0,0,0,0,0,1,1,1,impolite
'Looks like you should have started your homework a bit earlier.  What have you tried?',0,0,1,2,2,0,0,0,0,0,1,1,1,impolite
'Sure seems to work for me on FF 3.6 Chrome 7 IE 8...  http://jsfiddle.net/x3MMA/ (added a console.log to test).  Are we missing some details of the problem?',0,0,0,1,5,0,0,0,0,0,1,1,1,impolite
'Most of time such a question is a sign of bad design. Why do you need dynamically assigned variable names?',0,0,2,1,1,0,0,0,0,0,1,1,1,impolite
'What GUI framework? What OS?',0,0,0,1,0,0,0,0,0,1,0,1,1,impolite
'Looks like youre passing null to an API parameter particularly a null Overlay somewhere in a mapview probably. How are we supposed to know?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'maybe you can start with useing code tags. and i dont see how the frame loads the pics?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'With 6 rows you will end up with ids 1-5 having value 166 and id 6 with value 170. Sure you want that?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'I dont see why you would prefer academic papers over actual solutions. For example have you looked at how Doxygen  does this?',0,0,2,2,0,0,0,0,0,0,1,1,1,impolite
'What is/are all monthy in whay?  Are you trying to state that you need to list all values in January along with their sum?',0,0,1,0,0,0,0,0,0,1,0,1,1,impolite
'What exactly do you want to warn about and what exactly do you want the message to be? How is `@Deprecated` itself not meeting your needs?',0,0,1,0,3,0,0,0,0,1,0,1,1,impolite
'I am not sure what you are trying to achieve. Is it a non-convex hull that represents the shape of the point-cloud better than a convex one?',0,0,2,1,4,0,0,0,0,0,1,1,1,impolite
'Short answer is yes. Did you want to know something more specific?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'@omri yes you are right... I have applied the logic acc. to what I thought is right if somebody could tell me whats wrong I have done ?????',0,0,1,1,4,0,0,0,0,0,1,1,1,impolite
'Complexity of what? Time complexity of some operation?',0,0,0,0,1,0,0,0,0,0,1,1,1,impolite
'Unclear. Is that one process?',0,0,0,1,1,0,0,0,0,0,1,1,1,impolite
'it **only** affects the object that has been created in the last loop-round? or it **also** affects the object that has been created in the last loop-round?',0,0,0,0,1,0,0,0,0,0,1,1,1,impolite
'best according to what Goal?  What are you trying to minimize or maximize?',0,0,1,1,3,0,0,0,0,0,1,1,1,impolite
'You need to narrow the problem down. Is your question actually how do I update an entity reference in EF?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'How far have you gotten?  What kind of code have you written?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Did you solve the other problem? The multiplication one?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'Defined central point?  Do you want any point within a convex hull around the points the geometric center or what?',0,0,2,1,1,0,0,0,0,0,1,1,1,impolite
'What do you mean by character? The drive letter?',0,0,1,0,0,0,0,0,0,1,0,1,1,impolite
'O(n) is trivial. Is it possible to do this faster?',0,0,1,2,1,0,0,0,0,0,1,1,1,impolite
'@hippietrail: Truncated how? and on what OS?',0,0,1,0,2,0,0,0,0,0,1,1,1,impolite
'Im not really sure what you are up to. Chances are that you would like to do something as asked in [this question](http://stackoverflow.com/questions/4924350)?',0,0,2,1,0,0,0,0,0,0,1,1,1,impolite
'Ultimately **every** file is represented using `0` and `1` only. What makes a bitmap index different?',0,0,0,0,2,0,0,0,0,0,1,1,1,impolite
'Yes I am using an ancient version: OS X 10.4.11 and XCode 2.5!  Is that the problem?',0,0,0,0,2,0,0,0,0,0,1,1,1,impolite
'Why voted down?  Fair enough question yes?',0,0,0,2,1,0,0,0,0,1,0,1,1,impolite
'Thats not clear what kind of distance? You mean orthogonal distance from a side of original rectangle to another one?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'All programming exercises apply to all languages.  What are you asking?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'*i need to include that function* What function? *i need to know an easy way to get it included and get started with it* What is it?',0,0,0,2,0,0,0,0,0,0,1,1,1,impolite
'Yes but the w doesnt have to be 2. What then?',0,0,0,0,0,0,0,0,0,0,1,1,1,impolite
'`self` is reserved? Are you sure about that?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Try to get the terminology right there really isnt such a thing as POST and GET variables especially not on the client side (which I assume you are referring to). So what exactly do you mean?',0,0,2,1,2,0,0,0,0,0,1,1,1,impolite
'Given all the software tools out there (IDEs refactoring tools text search tools etc.) why do you want to write this from scratch yourself?',0,0,3,2,1,0,0,0,0,0,1,1,1,impolite
'I think you may have made a typo in your question you show Data #3 at index 4 then later show Data[4] = Data #4.  But essentially you want to have an list with all 9 values and fill in nulls where a value is not provided?',0,0,2,0,1,0,0,0,0,0,1,1,1,impolite
'So the request *does* actually make it to your `update` method (i.e. gets routed via the mappings with the `PUT` method correctly)?',0,0,1,2,0,0,0,0,0,0,1,1,1,impolite
'@Joonas: What about the solution posted by Benjamin Manns? That does not work for you?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'is it accessory to call only delegate method on button click ? or some how to call it ?',0,0,0,0,0,0,0,0,0,0,1,1,1,impolite
'You dont have any call to `fork()` in your sample program. Is this intentional?',0,0,2,1,0,0,0,0,0,0,1,1,1,impolite
'Are there integers? and can they repeat within a set?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'The second example in your second question accesses unallocated memory. Was that on purpose?',0,0,1,1,0,0,0,0,0,0,1,1,1,impolite
'There is no image attached.  Also what have you tried by yourself?',0,0,1,0,2,0,0,0,0,0,1,1,1,impolite
'I think you need some more examples cause I still dont understand what youre trying to do. What about longer arrays and a different number of elements to select?',0,0,2,1,1,0,0,0,0,0,1,1,1,impolite
'@codeka - 4 in all of those bases is still 4. A more interesting question would be what base is 10? :P',0,0,0,1,1,0,0,0,0,0,0,1,1,impolite
'Code snippet?  What is failing?',0,0,0,0,4,0,0,0,0,0,1,1,1,impolite
'What do you mean in terminal? Are you just in a shell prompt or are you trying to capture arrow keys in an irb prompt?',0,0,1,1,1,0,0,0,0,1,0,1,1,impolite
'Im sure the error says more than that. What else does it say?',0,0,0,0,2,0,0,0,0,0,1,1,1,impolite
'If you know nothing about the structure of the URLs then its impossible to do. How should the algorithm find out whether to group `a/b/c` with `a/d/c` or `a/b/e`?',0,0,2,0,1,0,0,0,0,0,1,1,1,impolite
'it just goes to update.php?  nothing after ?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Do you have perfect knowledge of the meetings before hand ie who will be there and in what order the meetings occur? Or do you have to process meetings as you get them?',0,0,1,2,0,0,0,0,0,0,1,1,1,impolite
'Why are you holding this as a string? Cant you convert them to a dictionary?',0,0,2,0,2,0,0,0,0,1,0,1,1,impolite
'Not my question but okay. Would you care to elaborate on this and  tell me what exactly is wrong?',0,0,2,0,1,0,0,0,0,0,1,1,1,impolite
'What error? Why do you need `@` before `mysqli_query`?',0,0,1,0,2,0,0,0,0,1,0,1,1,impolite
'Im assuming that you need an exact solution. Thats the case right?',0,0,1,1,0,0,0,0,0,0,1,1,1,impolite
'Why not keep the numbers in memory? Should be what 100 MBytes?',0,0,0,0,1,0,0,0,0,1,0,1,1,impolite
'..and how small are you hoping the hash result will be given that the input is only 11 bytes? Or do you mean there are 11 separate values?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Exactly how is your bignum stored? Or if you dont know that how are you allowed to access it?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'The last sentence makes me think that there is a bigger picture. What is it that you are really trying to do?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'Id suggest you get an iPod Touch to develop on then. Dont tell me you need something iPhone specific for your application like GPS? :)',0,0,2,1,0,0,0,0,0,0,0,1,1,impolite
'@Henning Makholm- That does not seem obvious.  Can you explain why?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'@leppie so this is ambigious? Why? Because of the loop?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'what doesnt work about it? can you provide some example js in your post to demonstrate it not working?',0,0,1,2,1,0,0,0,0,1,0,1,1,impolite
'This is mighty ambitious. Can you turn this into a question?',0,0,2,2,0,0,0,0,0,0,1,1,1,impolite
'What do you mean by deleting through Visual Studio? You mean in code?',0,0,1,0,2,0,0,0,0,1,0,1,1,impolite
'Homework? Project Euler?',0,0,0,1,0,0,0,0,0,0,1,1,1,impolite
'The question isnt clear enough. What are you trying to achieve?',0,0,2,2,1,0,0,0,0,0,1,1,1,impolite
'On the better performance part of your questionwhat are you actually doing -- what numpy functions what vec / array sizes what cache size ?',0,0,1,2,1,0,0,0,0,0,1,1,1,impolite
'Why do you mean by release and delete here? Does delete mean usage of `delete` or erasing from the map?',0,0,1,1,2,0,0,0,0,1,0,1,1,impolite
